,genome_id,Actual,Predicted,Category
588,3300025377_1,Uncultured,Uncultured,TN
589,3300018424_59,Uncultured,Uncultured,TN
590,3300011696_4,Uncultured,Uncultured,TN
591,3300009084_107,Uncultured,Uncultured,TN
592,3300025478_25,Uncultured,Uncultured,TN
593,3300025938_5,Uncultured,Uncultured,TN
594,3300008275_21,Uncultured,Uncultured,TN
595,3300025216_4,Uncultured,Uncultured,TN
596,3300010162_48,Uncultured,Uncultured,TN
597,3300025876_48,Uncultured,Uncultured,TN
598,3300006028_6,Uncultured,Uncultured,TN
599,3300008520_5,Cultured,Cultured,TP
600,3300015214_103,Uncultured,Uncultured,TN
601,3300027863_390,Uncultured,Uncultured,TN
602,3300029034_5,Cultured,Cultured,TP
603,3300021343_19,Uncultured,Uncultured,TN
604,3300029703_29,Cultured,Uncultured,FN
605,3300025663_14,Uncultured,Uncultured,TN
606,3300014964_28,Uncultured,Uncultured,TN
607,3300026382_4,Uncultured,Uncultured,TN
608,3300014030_2,Uncultured,Uncultured,TN
609,3300025770_35,Uncultured,Uncultured,TN
610,3300027419_25,Uncultured,Uncultured,TN
611,3300025478_21,Uncultured,Uncultured,TN
612,3300025269_2,Cultured,Cultured,TP
613,3300013006_43,Uncultured,Uncultured,TN
614,3300029234_11,Cultured,Cultured,TP
615,3300025302_18,Uncultured,Uncultured,TN
616,3300025725_48,Uncultured,Uncultured,TN
617,3300020477_98,Uncultured,Uncultured,TN
618,3300029507_8,Cultured,Cultured,TP
619,3300027753_20,Uncultured,Uncultured,TN
620,3300029348_20,Cultured,Cultured,TP
621,3300027881_18,Uncultured,Uncultured,TN
622,3300018009_9,Uncultured,Uncultured,TN
623,3300029603_25,Cultured,Uncultured,FN
624,3300025103_5,Uncultured,Uncultured,TN
625,3300007210_6,Uncultured,Uncultured,TN
626,3300002989_20,Uncultured,Uncultured,TN
627,3300014783_15,Cultured,Cultured,TP
628,3300006312_4,Cultured,Cultured,TP
629,3300005512_8,Uncultured,Uncultured,TN
630,3300008131_13,Uncultured,Uncultured,TN
631,3300017974_16,Uncultured,Uncultured,TN
632,3300007220_11,Cultured,Cultured,TP
633,3300009040_3,Uncultured,Uncultured,TN
634,3300029203_8,Cultured,Cultured,TP
635,3300027832_31,Uncultured,Uncultured,TN
636,3300011764_3,Cultured,Cultured,TP
637,3300026531_25,Uncultured,Uncultured,TN
638,3300028622_15,Uncultured,Uncultured,TN
639,3300015191_11,Uncultured,Uncultured,TN
640,3300013006_73,Uncultured,Uncultured,TN
641,3300027773_19,Uncultured,Uncultured,TN
642,3300020153_15,Uncultured,Uncultured,TN
643,3300020478_52,Uncultured,Uncultured,TN
644,3300025631_42,Uncultured,Uncultured,TN
645,3300007772_9,Uncultured,Uncultured,TN
646,3300006502_13,Uncultured,Uncultured,TN
647,3300022143_7,Uncultured,Uncultured,TN
648,3300027357_5,Uncultured,Uncultured,TN
649,3300022751_8,Uncultured,Uncultured,TN
650,3300010428_12,Uncultured,Uncultured,TN
651,3300018039_44,Uncultured,Uncultured,TN
652,3300027896_80,Uncultured,Uncultured,TN
653,3300017406_31,Uncultured,Uncultured,TN
654,3300000866_7,Uncultured,Uncultured,TN
655,3300012451_3,Cultured,Uncultured,FN
656,3300014815_27,Cultured,Uncultured,FN
657,3300029352_6,Uncultured,Uncultured,TN
658,3300014009_3,Uncultured,Uncultured,TN
659,3300025638_43,Uncultured,Uncultured,TN
660,3300025444_11,Uncultured,Uncultured,TN
661,3300015360_150,Uncultured,Uncultured,TN
662,3300017451_2,Uncultured,Uncultured,TN
663,3300011632_2,Uncultured,Uncultured,TN
664,3300029316_15,Uncultured,Uncultured,TN
665,3300029621_51,Uncultured,Uncultured,TN
666,3300026953_4,Uncultured,Uncultured,TN
667,3300025715_4,Uncultured,Uncultured,TN
668,3300025858_42,Uncultured,Cultured,FP
669,3300029110_5,Cultured,Cultured,TP
670,3300028638_15,Uncultured,Uncultured,TN
671,3300025094_26,Uncultured,Uncultured,TN
672,3300000838_2,Uncultured,Uncultured,TN
673,3300008275_16,Cultured,Uncultured,FN
674,3300026184_8,Uncultured,Uncultured,TN
675,3300028905_7,Cultured,Cultured,TP
676,3300020464_29,Uncultured,Uncultured,TN
677,3300025622_39,Uncultured,Uncultured,TN
678,3300029552_3,Cultured,Cultured,TP
679,3300025638_36,Uncultured,Uncultured,TN
680,3300020055_44,Uncultured,Uncultured,TN
681,3300025253_9,Uncultured,Uncultured,TN
682,3300022851_7,Uncultured,Uncultured,TN
683,3300029128_26,Uncultured,Uncultured,TN
684,3300011600_3,Cultured,Uncultured,FN
685,3300025738_33,Uncultured,Uncultured,TN
686,3300025244_1,Uncultured,Uncultured,TN
687,3300029819_15,Uncultured,Uncultured,TN
688,3300025593_5,Uncultured,Uncultured,TN
689,3300010285_26,Cultured,Uncultured,FN
690,3300020423_20,Uncultured,Uncultured,TN
691,3300017522_39,Uncultured,Uncultured,TN
692,3300008717_21,Uncultured,Uncultured,TN
693,3300029221_5,Cultured,Uncultured,FN
694,3300025677_57,Uncultured,Uncultured,TN
695,3300012847_11,Uncultured,Uncultured,TN
696,3300025710_5,Uncultured,Uncultured,TN
697,3300020478_6,Uncultured,Uncultured,TN
698,3300020057_22,Uncultured,Uncultured,TN
699,3300007317_12,Cultured,Uncultured,FN
700,3300025764_22,Uncultured,Uncultured,TN
701,3300027365_3,Uncultured,Uncultured,TN
702,3300025832_15,Uncultured,Uncultured,TN
703,3300007991_25,Uncultured,Uncultured,TN
704,3300011386_3,Uncultured,Uncultured,TN
705,3300009503_207,Uncultured,Uncultured,TN
706,3300029458_8,Cultured,Cultured,TP
707,3300018033_11,Uncultured,Uncultured,TN
708,3300013131_77,Uncultured,Uncultured,TN
709,3300025867_47,Uncultured,Uncultured,TN
710,3300013285_6,Uncultured,Uncultured,TN
711,3300020200_53,Uncultured,Uncultured,TN
712,3300029254_6,Cultured,Cultured,TP
713,3300029111_8,Cultured,Cultured,TP
714,3300014062_1,Cultured,Cultured,TP
715,3300029825_24,Uncultured,Uncultured,TN
716,3300020220_101,Uncultured,Uncultured,TN
717,3300011612_3,Uncultured,Uncultured,TN
718,3300007952_1,Cultured,Cultured,TP
719,3300010277_40,Uncultured,Uncultured,TN
720,3300025715_30,Uncultured,Uncultured,TN
721,3300007742_17,Uncultured,Uncultured,TN
722,3300028576_69,Uncultured,Uncultured,TN
723,3300013353_4,Uncultured,Uncultured,TN
724,3300029609_36,Cultured,Uncultured,FN
725,3300007262_2,Cultured,Uncultured,FN
726,3300029738_9,Uncultured,Uncultured,TN
727,3300010157_50,Uncultured,Uncultured,TN
728,3300012848_5,Uncultured,Uncultured,TN
729,3300008079_6,Cultured,Cultured,TP
730,3300006566_17,Cultured,Cultured,TP
731,3300029855_8,Uncultured,Uncultured,TN
732,3300021092_30,Uncultured,Uncultured,TN
733,3300025479_3,Uncultured,Uncultured,TN
734,3300022925_13,Uncultured,Uncultured,TN
735,3300007316_35,Uncultured,Uncultured,TN
736,3300027968_36,Uncultured,Uncultured,TN
737,3300025477_6,Uncultured,Uncultured,TN
738,3300027902_67,Uncultured,Uncultured,TN
739,3300017531_10,Uncultured,Uncultured,TN
740,3300027511_3,Uncultured,Uncultured,TN
741,3300025502_10,Uncultured,Uncultured,TN
742,3300026250_26,Uncultured,Uncultured,TN
743,3300024328_10,Uncultured,Uncultured,TN
744,3300017406_33,Uncultured,Uncultured,TN
745,3300026289_21,Uncultured,Uncultured,TN
746,3300013133_58,Uncultured,Uncultured,TN
747,3300008634_9,Cultured,Cultured,TP
748,3300012659_11,Uncultured,Cultured,FP
749,3300005326_37,Cultured,Uncultured,FN
750,3300017426_40,Uncultured,Uncultured,TN
751,3300000171_15,Uncultured,Uncultured,TN
752,3300007352_48,Uncultured,Uncultured,TN
753,3300011404_8,Uncultured,Uncultured,TN
754,3300029622_26,Uncultured,Uncultured,TN
755,3300029018_7,Uncultured,Cultured,FP
756,3300007093_11,Cultured,Cultured,TP
757,3300008524_3,Uncultured,Uncultured,TN
758,3300017419_21,Uncultured,Uncultured,TN
759,3300028622_19,Uncultured,Uncultured,TN
760,3300006319_28,Cultured,Uncultured,FN
761,3300029765_9,Uncultured,Uncultured,TN
762,3300025821_23,Uncultured,Uncultured,TN
763,3300010167_42,Uncultured,Uncultured,TN
764,3300007320_33,Uncultured,Uncultured,TN
765,3300029131_14,Cultured,Cultured,TP
766,3300028654_9,Uncultured,Uncultured,TN
767,3300014748_5,Uncultured,Uncultured,TN
768,3300025661_13,Uncultured,Uncultured,TN
769,3300029327_17,Uncultured,Uncultured,TN
770,3300017406_10,Uncultured,Uncultured,TN
771,3300007222_31,Cultured,Cultured,TP
772,3300020317_8,Uncultured,Uncultured,TN
773,3300020179_30,Uncultured,Uncultured,TN
774,3300026080_16,Uncultured,Uncultured,TN
775,3300002065_2,Uncultured,Uncultured,TN
776,3300025520_2,Uncultured,Uncultured,TN
777,3300024043_9,Uncultured,Uncultured,TN
778,3300007360_16,Cultured,Uncultured,FN
779,3300014936_7,Cultured,Cultured,TP
780,3300014619_1,Uncultured,Uncultured,TN
781,3300012485_1,Uncultured,Uncultured,TN
782,3300020168_34,Uncultured,Uncultured,TN
783,3300007654_4,Cultured,Cultured,TP
784,3300020165_22,Uncultured,Uncultured,TN
785,3300013132_75,Uncultured,Uncultured,TN
786,3300028568_87,Uncultured,Uncultured,TN
787,3300007501_16,Cultured,Cultured,TP
788,3300029885_19,Uncultured,Uncultured,TN
789,3300029890_15,Uncultured,Uncultured,TN
790,3300025902_12,Uncultured,Uncultured,TN
791,3300021318_15,Uncultured,Uncultured,TN
792,3300027276_36,Uncultured,Uncultured,TN
793,3300026288_35,Uncultured,Uncultured,TN
794,3300029620_39,Uncultured,Uncultured,TN
795,3300017398_35,Uncultured,Uncultured,TN
796,3300012996_3,Uncultured,Uncultured,TN
797,3300025886_31,Uncultured,Uncultured,TN
798,3300010354_59,Uncultured,Uncultured,TN
799,3300009540_24,Uncultured,Uncultured,TN
800,3300020291_5,Uncultured,Uncultured,TN
801,3300027739_8,Uncultured,Uncultured,TN
802,3300029462_5,Cultured,Cultured,TP
803,3300010401_24,Uncultured,Uncultured,TN
804,3300025698_8,Uncultured,Uncultured,TN
805,3300007355_4,Cultured,Cultured,TP
806,3300029070_7,Cultured,Cultured,TP
807,3300020469_15,Uncultured,Uncultured,TN
808,3300027757_10,Uncultured,Uncultured,TN
809,3300029734_26,Uncultured,Uncultured,TN
810,3300028603_34,Uncultured,Uncultured,TN
811,3300023260_1,Uncultured,Uncultured,TN
812,3300029845_32,Uncultured,Uncultured,TN
813,3300013125_47,Cultured,Uncultured,FN
814,3300013290_6,Uncultured,Uncultured,TN
815,3300029669_15,Uncultured,Uncultured,TN
816,3300029374_18,Uncultured,Uncultured,TN
817,3300008133_24,Uncultured,Uncultured,TN
818,3300029532_15,Uncultured,Uncultured,TN
819,3300020476_44,Uncultured,Uncultured,TN
820,3300011888_5,Uncultured,Uncultured,TN
821,3300029796_19,Uncultured,Uncultured,TN
822,2044078007_4,Uncultured,Uncultured,TN
823,3300026267_8,Uncultured,Uncultured,TN
824,3300008149_15,Uncultured,Uncultured,TN
825,3300027125_2,Uncultured,Uncultured,TN
826,3300008571_4,Cultured,Cultured,TP
827,3300021400_74,Uncultured,Uncultured,TN
828,3300029247_13,Uncultured,Uncultured,TN
829,3300021378_8,Uncultured,Uncultured,TN
830,3300008155_15,Uncultured,Uncultured,TN
831,3300007124_14,Cultured,Uncultured,FN
832,3300006292_31,Uncultured,Uncultured,TN
833,3300006299_4,Cultured,Cultured,TP
834,3300025641_27,Uncultured,Uncultured,TN
835,3300011856_3,Cultured,Uncultured,FN
836,3300029548_8,Cultured,Cultured,TP
837,3300012921_28,Uncultured,Uncultured,TN
838,3300025641_28,Uncultured,Uncultured,TN
839,3300025689_67,Uncultured,Uncultured,TN
840,3300007047_3,Cultured,Cultured,TP
841,3300020194_27,Uncultured,Uncultured,TN
842,3300028627_21,Uncultured,Uncultured,TN
843,3300029433_12,Uncultured,Uncultured,TN
844,3300009503_254,Uncultured,Uncultured,TN
845,3300021494_6,Uncultured,Uncultured,TN
846,3300021093_34,Uncultured,Uncultured,TN
847,3300014963_53,Uncultured,Uncultured,TN
848,3300024505_6,Uncultured,Uncultured,TN
849,3300018043_10,Uncultured,Uncultured,TN
850,3300020443_11,Uncultured,Uncultured,TN
851,3300026626_3,Uncultured,Uncultured,TN
852,3300013634_1,Uncultured,Uncultured,TN
853,3300025657_21,Uncultured,Uncultured,TN
854,3300018013_17,Uncultured,Uncultured,TN
855,3300010371_18,Uncultured,Uncultured,TN
856,3300029549_26,Uncultured,Uncultured,TN
857,3300029737_17,Uncultured,Uncultured,TN
858,3300029607_18,Uncultured,Uncultured,TN
859,3300029566_20,Uncultured,Uncultured,TN
860,3300020723_13,Uncultured,Uncultured,TN
861,3300008676_12,Cultured,Cultured,TP
862,3300013094_10,Uncultured,Uncultured,TN
863,3300022861_3,Uncultured,Uncultured,TN
864,3300014064_2,Cultured,Cultured,TP
865,3300006889_1,Uncultured,Uncultured,TN
866,3300012806_2,Cultured,Cultured,TP
867,3300028576_53,Uncultured,Uncultured,TN
868,3300025257_7,Cultured,Cultured,TP
869,3300027218_2,Uncultured,Uncultured,TN
870,3300024336_25,Uncultured,Uncultured,TN
871,3300028983_5,Cultured,Cultured,TP
872,3300024256_18,Uncultured,Uncultured,TN
873,3300011962_4,Cultured,Cultured,TP
874,3300026257_65,Uncultured,Uncultured,TN
875,3300009769_6,Uncultured,Uncultured,TN
876,3300029330_18,Uncultured,Uncultured,TN
877,3300017485_1,Uncultured,Uncultured,TN
878,3300029611_23,Uncultured,Uncultured,TN
879,3300027742_23,Uncultured,Uncultured,TN
880,3300027673_23,Uncultured,Uncultured,TN
881,3300007354_25,Uncultured,Uncultured,TN
882,3300007206_5,Cultured,Uncultured,FN
883,3300003364_6,Cultured,Uncultured,FN
884,3300029397_8,Uncultured,Uncultured,TN
885,3300025297_20,Uncultured,Uncultured,TN
886,3300005391_1,Uncultured,Uncultured,TN
887,3300006464_19,Uncultured,Uncultured,TN
888,3300025405_12,Uncultured,Uncultured,TN
889,3300008144_13,Cultured,Cultured,TP
890,3300024264_37,Uncultured,Uncultured,TN
891,3300019373_23,Uncultured,Uncultured,TN
892,3300029762_13,Uncultured,Uncultured,TN
893,3300011217_3,Uncultured,Uncultured,TN
894,3300006879_23,Uncultured,Uncultured,TN
895,3300021400_104,Uncultured,Uncultured,TN
896,3300027651_7,Uncultured,Uncultured,TN
897,3300006428_3,Uncultured,Uncultured,TN
898,3300022843_5,Uncultured,Uncultured,TN
899,3300025695_20,Uncultured,Uncultured,TN
900,3300013127_37,Uncultured,Uncultured,TN
901,3300029396_11,Uncultured,Uncultured,TN
902,3300001594_36,Uncultured,Uncultured,TN
903,3300022135_6,Uncultured,Uncultured,TN
904,3300010271_24,Uncultured,Uncultured,TN
905,3300020683_3,Uncultured,Uncultured,TN
906,3300028570_46,Uncultured,Uncultured,TN
907,3300025737_72,Uncultured,Uncultured,TN
908,3300027892_23,Uncultured,Uncultured,TN
909,3300012921_19,Uncultured,Uncultured,TN
910,3300008589_9,Cultured,Cultured,TP
911,3300029239_9,Uncultured,Uncultured,TN
912,3300008130_31,Uncultured,Uncultured,TN
913,3300000928_13,Uncultured,Uncultured,TN
914,3300020156_9,Uncultured,Uncultured,TN
915,3300026549_42,Uncultured,Uncultured,TN
916,3300013137_61,Uncultured,Uncultured,TN
917,3300000353_4,Cultured,Uncultured,FN
918,3300000361_7,Uncultured,Uncultured,TN
919,3300020321_2,Cultured,Uncultured,FN
920,3300011716_3,Cultured,Uncultured,FN
921,3300020455_22,Uncultured,Uncultured,TN
922,3300008737_2,Cultured,Cultured,TP
923,3300008363_7,Cultured,Uncultured,FN
924,3300009769_51,Uncultured,Uncultured,TN
925,3300014957_4,Cultured,Uncultured,FN
926,3300009762_4,Uncultured,Uncultured,TN
927,3300027652_6,Uncultured,Uncultured,TN
928,3300008700_9,Cultured,Uncultured,FN
929,3300015193_2,Uncultured,Uncultured,TN
930,3300027832_33,Uncultured,Uncultured,TN
931,3300029669_7,Uncultured,Uncultured,TN
932,3300029523_26,Cultured,Uncultured,FN
933,3300028588_14,Cultured,Uncultured,FN
934,3300026119_5,Cultured,Cultured,TP
935,3300020394_13,Uncultured,Uncultured,TN
936,3300002167_28,Uncultured,Uncultured,TN
937,3300029548_18,Uncultured,Uncultured,TN
938,3300027754_37,Uncultured,Uncultured,TN
939,3300029295_4,Cultured,Uncultured,FN
940,3300025114_2,Uncultured,Uncultured,TN
941,3300007657_11,Uncultured,Uncultured,TN
942,3300024917_5,Uncultured,Uncultured,TN
943,3300011678_2,Uncultured,Uncultured,TN
944,3300025713_94,Uncultured,Uncultured,TN
945,3300010281_9,Uncultured,Uncultured,TN
946,3300012886_2,Uncultured,Uncultured,TN
947,3300012825_9,Uncultured,Uncultured,TN
948,3300008275_37,Uncultured,Uncultured,TN
949,3300025739_27,Uncultured,Uncultured,TN
950,3300002163_27,Uncultured,Uncultured,TN
951,3300018790_9,Uncultured,Uncultured,TN
952,3300014026_28,Cultured,Uncultured,FN
953,3300008520_38,Uncultured,Uncultured,TN
954,3300014037_18,Cultured,Cultured,TP
955,3300025345_14,Uncultured,Uncultured,TN
956,3300025488_11,Uncultured,Uncultured,TN
957,3300005460_35,Cultured,Uncultured,FN
958,3300012837_3,Uncultured,Uncultured,TN
959,3300005838_16,Uncultured,Uncultured,TN
960,3300029422_21,Cultured,Cultured,TP
961,3300029570_13,Cultured,Cultured,TP
962,3300011208_3,Uncultured,Uncultured,TN
963,3300027806_30,Uncultured,Uncultured,TN
964,3300007657_15,Cultured,Cultured,TP
965,3300029249_18,Uncultured,Uncultured,TN
966,3300027933_2,Uncultured,Uncultured,TN
967,3300027719_39,Uncultured,Uncultured,TN
968,3300012075_12,Uncultured,Uncultured,TN
969,3300029337_18,Uncultured,Uncultured,TN
970,3300003272_4,Uncultured,Uncultured,TN
971,3300027391_21,Uncultured,Uncultured,TN
972,3300029840_12,Uncultured,Uncultured,TN
973,3300012952_9,Cultured,Uncultured,FN
974,3300027773_46,Uncultured,Uncultured,TN
975,3300029472_16,Uncultured,Uncultured,TN
976,3300018019_16,Uncultured,Uncultured,TN
977,3300027825_24,Uncultured,Uncultured,TN
978,3300026825_12,Uncultured,Uncultured,TN
979,3300014571_14,Uncultured,Uncultured,TN
980,3300008490_44,Cultured,Uncultured,FN
981,3300008496_17,Uncultured,Uncultured,TN
982,3300009083_228,Uncultured,Uncultured,TN
983,3300029847_17,Uncultured,Uncultured,TN
984,3300025720_30,Uncultured,Uncultured,TN
985,3300025497_9,Uncultured,Uncultured,TN
986,3300027499_5,Uncultured,Uncultured,TN
987,3300017467_14,Uncultured,Uncultured,TN
988,3300008361_13,Uncultured,Uncultured,TN
989,3300029759_13,Cultured,Cultured,TP
990,3300026531_9,Uncultured,Uncultured,TN
991,3300026549_63,Uncultured,Uncultured,TN
992,3300024051_5,Uncultured,Uncultured,TN
993,3300029129_9,Uncultured,Uncultured,TN
994,3300027863_101,Uncultured,Uncultured,TN
995,3300027510_38,Uncultured,Uncultured,TN
996,3300029749_15,Uncultured,Uncultured,TN
997,3300022188_28,Uncultured,Uncultured,TN
998,3300025482_7,Uncultured,Uncultured,TN
999,3300029019_8,Uncultured,Uncultured,TN
1000,3300009767_49,Uncultured,Uncultured,TN
1001,3300020460_35,Uncultured,Uncultured,TN
1002,3300021256_38,Uncultured,Uncultured,TN
1003,3300025511_7,Uncultured,Uncultured,TN
1004,3300008461_3,Cultured,Cultured,TP
1005,3300025218_8,Uncultured,Uncultured,TN
1006,3300007186_13,Uncultured,Uncultured,TN
1007,3300028571_38,Uncultured,Uncultured,TN
1008,3300007531_21,Uncultured,Uncultured,TN
1009,3300007126_33,Uncultured,Uncultured,TN
1010,3300010268_11,Uncultured,Uncultured,TN
1011,3300029235_15,Uncultured,Uncultured,TN
1012,3300024353_30,Uncultured,Uncultured,TN
1013,3300025281_5,Uncultured,Uncultured,TN
1014,3300027708_33,Uncultured,Uncultured,TN
1015,3300014199_13,Uncultured,Uncultured,TN
1016,3300026192_34,Uncultured,Uncultured,TN
1017,3300029755_18,Cultured,Uncultured,FN
1018,3300020453_11,Uncultured,Uncultured,TN
1019,3300006093_4,Uncultured,Uncultured,TN
1020,3300025478_12,Uncultured,Uncultured,TN
1021,3300018088_20,Uncultured,Uncultured,TN
1022,3300029418_12,Uncultured,Uncultured,TN
1023,3300027009_5,Uncultured,Uncultured,TN
1024,3300025205_3,Uncultured,Uncultured,TN
1025,3300022888_20,Uncultured,Uncultured,TN
1026,3300014552_13,Uncultured,Uncultured,TN
1027,3300008575_5,Cultured,Cultured,TP
1028,3300007874_1,Cultured,Cultured,TP
1029,3300011981_40,Uncultured,Uncultured,TN
1030,3300026969_1,Cultured,Cultured,TP
1031,3300003132_2,Uncultured,Uncultured,TN
1032,3300013132_177,Uncultured,Uncultured,TN
1033,3300026311_4,Uncultured,Uncultured,TN
1034,3300008363_8,Uncultured,Uncultured,TN
1035,3300003369_8,Uncultured,Uncultured,TN
1036,3300025407_1,Uncultured,Uncultured,TN
1037,3300025512_8,Uncultured,Uncultured,TN
1038,3300020477_33,Uncultured,Uncultured,TN
1039,3300025921_60,Uncultured,Uncultured,TN
1040,3300010279_20,Uncultured,Uncultured,TN
1041,3300025594_18,Uncultured,Uncultured,TN
1042,3300017513_38,Uncultured,Uncultured,TN
1043,3300027294_2,Uncultured,Uncultured,TN
1044,3300027136_7,Uncultured,Uncultured,TN
1045,3300005274_5,Uncultured,Uncultured,TN
1046,3300014200_6,Uncultured,Uncultured,TN
1047,3300029422_23,Uncultured,Uncultured,TN
1048,3300012036_11,Uncultured,Uncultured,TN
1049,3300007979_12,Uncultured,Uncultured,TN
1050,3300025702_27,Uncultured,Uncultured,TN
1051,3300029000_9,Uncultured,Uncultured,TN
1052,3300020183_36,Uncultured,Uncultured,TN
1053,3300014025_28,Cultured,Uncultured,FN
1054,3300007641_9,Cultured,Cultured,TP
1055,3300029038_9,Uncultured,Uncultured,TN
1056,3300029778_8,Cultured,Cultured,TP
1057,3300027835_74,Uncultured,Uncultured,TN
1058,3300025622_8,Uncultured,Uncultured,TN
1059,3300020186_24,Uncultured,Uncultured,TN
1060,3300021318_20,Uncultured,Uncultured,TN
1061,3300020710_2,Uncultured,Uncultured,TN
1062,3300027007_8,Uncultured,Uncultured,TN
1063,3300008722_14,Cultured,Cultured,TP
1064,3300022853_10,Uncultured,Uncultured,TN
1065,3300012954_37,Uncultured,Uncultured,TN
1066,3300026268_13,Uncultured,Uncultured,TN
1067,3300020074_58,Uncultured,Uncultured,TN
1068,3300029069_3,Cultured,Cultured,TP
1069,3300027730_64,Uncultured,Uncultured,TN
1070,3300029121_14,Cultured,Uncultured,FN
1071,3300029560_14,Cultured,Cultured,TP
